operator,no_of_bets,game_type,stake_real_money,stake_free_money,movement_wager_amt,movement_win_amt,is_weekend
OP_0028,4.0,CTG_multi,5200.0,0.0,20400.0,59138.0,0
OP_0012,428.0,RRI_sports,32500.0,0.0,0.0,0.0,0
OP_0006,1514246.0,CTG_multi,7220540976.18,0.0,28090263349.04,38970752571.8,0
OP_0007,50278.0,RRI_roulette,235270566.0,215891.0,9255632918.0,9237458556.0,0
OP_0023,3197.0,RRI_sports,18196980.0,0.0,162710782.0,142026377.0,0
OP_0020,5448.0,RRI_other,8288490.0,0.0,116972176.0,86532048.0,0
OP_0001,62.0,RRI_sports,2547348.0,0.0,5161796.0,2745866.0,0
OP_0011,36396.0,RRI_other,324312899.69,0.0,1383520319.98,1237443963.18,0
OP_0009,52.0,RRI_sports,73500.0,0.0,0.0,0.0,0
OP_0024,2773.0,RRI_sports,14227877.86,0.0,24654834.75,20019355.98,0
OP_0002,11016.0,CTG_multi,30922665.0,0.0,70166010.0,79959198.32,0
OP_0013,13.0,RRI_sports,169479.57,0.0,14255262.160000002,10638058.48,0
OP_0003,1115.0,RRI_sports,594654.0,0.0,681961.0,938383.12,0
OP_0016,27153.0,RRI_sports,28056996.0,1364500.0,98290652.0,118725550.0,0
OP_0025,222.0,RRI_other,67901.0,0.0,915508.0,635084.0,0
OP_0015,1195.0,RRI_other,430163.0,0.0,2985430.0,2392458.0,0
OP_0004,920.0,CTG_multi,10288797.09,0.0,28163605.35,20377022.36,0
OP_0004,6.0,CTG_virtualSports,6000.0,0.0,28163605.35,20377022.36,0
OP_0005,7364.0,RRI_slot,7129821.61,0.0,56404713.3,56891024.1798,0
OP_0005,1.0,RRI_sports,3000.0,0.0,0.0,0.0,0
OP_0029,4.0,RRI_sports,22000.0,0.0,346662.06,518129.36,0
OP_0022,2.0,RRI_sports,200000.0,0.0,21921847.57999999,13073760.36,0
OP_0028,4.0,CTG_multi,22000.0,0.0,77794.0,93718.0,0
OP_0012,440.0,RRI_sports,19300.0,0.0,0.0,0.0,0
OP_0006,1266293.0,CTG_multi,5585526039.84,0.0,26092804667.120003,24363044050.14,0
OP_0007,56285.0,RRI_roulette,294660124.0,352239.0,10480988004.0,9957827392.0,0
OP_0023,3483.0,RRI_sports,26548843.0,0.0,423633132.0,412441598.0,0
OP_0020,4956.0,RRI_other,9316482.0,0.0,126557324.0,101910928.0,0
OP_0001,73.0,RRI_sports,2986257.0,0.0,6627634.0,4601488.0,0
OP_0011,32314.0,RRI_other,243210965.77,0.0,1552874571.4,1551978184.02,0
OP_0009,53.0,RRI_sports,76000.0,0.0,0.0,0.0,0
OP_0024,2768.0,RRI_sports,16409852.21,0.0,44937398.9,38645547.48,0
OP_0002,17336.0,CTG_multi,48460356.0,0.0,51369166.0,51956424.68,1
OP_0013,8.0,CTG_generalBetting,3600.0,0.0,7591680.24,8103865.46,1
OP_0003,3548.0,RRI_sports,2721973.0,14812.0,5987910.0,6515180.42,1
OP_0016,62521.0,RRI_sports,67200034.0,2844500.0,83793590.0,103038127.0,1
OP_0025,1.0,RRI_slot,1031.0,0.0,2871984.0,1667146.0,1
OP_0015,1954.0,RRI_other,851940.0,0.0,5502002.0,4264130.0,1
OP_0004,1289.0,CTG_multi,17894339.54,0.0,74596362.1,61361525.64,1
OP_0004,13.0,CTG_virtualSports,39000.0,0.0,74596362.1,61361525.64,1
OP_0005,5889.0,RRI_slot,3645656.35,0.0,19579659.540000003,17272509.01,1
OP_0005,1.0,RRI_sports,2000.0,0.0,0.0,0.0,1
OP_0029,1.0,RRI_sports,18000.0,0.0,94662.06,93081.98,1
OP_0022,3.0,RRI_sports,327000.0,0.0,16312629.819999998,11736035.87,1
OP_0028,7.0,CTG_multi,39192.0,0.0,81612.0,54410.0,1
OP_0012,772.0,RRI_sports,43300.0,0.0,0.0,0.0,1
OP_0006,2926213.0,CTG_multi,12649712311.4,0.0,21665522838.66,22107482722.1,1
OP_0007,55550.0,RRI_roulette,277259260.0,481342.0,11203706572.0,11036539736.0,1
OP_0023,4720.0,RRI_sports,31128687.0,0.0,359670946.0,332099624.0,1
OP_0020,4408.0,RRI_other,6609918.0,0.0,101194442.0,78349544.0,1
OP_0001,133.0,RRI_sports,3954912.0,0.0,8841324.0,4206384.0,1
OP_0011,62122.0,RRI_other,473398383.3,0.0,1499162532.9399996,1461399136.7200005,1
OP_0009,88.0,RRI_sports,209500.0,0.0,0.0,0.0,1
OP_0024,3733.0,RRI_sports,19111685.2,0.0,48959694.7,34351661.5,1
OP_0002,16214.0,CTG_multi,47086541.0,0.0,52381550.0,27198292.19,1
OP_0013,141.0,CTG_generalBetting,56400.0,0.0,6332065.619999999,4811360.98,1
OP_0003,3005.0,RRI_sports,2419067.0,6300.0,4951964.0,2952920.14,1
OP_0003,7.0,RRI_sports,22000.0,0.0,0.0,0.0,1
OP_0016,55582.0,RRI_sports,62522797.0,2639000.0,82260075.0,45614948.0,1
OP_0025,228.0,RRI_slot,58994.0,0.0,1484174.0,722456.0,1
OP_0015,1549.0,RRI_other,704188.0,0.0,3087288.0,2406566.0,1
OP_0004,1107.0,CTG_multi,16722715.67,0.0,67847843.34,54716841.900000006,1
OP_0004,37.0,CTG_virtualSports,205000.0,0.0,67847843.34,54716841.900000006,1
OP_0005,4029.0,RRI_slot,3403024.71,0.0,16265141.91,13634986.560000002,1
OP_0005,1.0,RRI_sports,1000.0,0.0,0.0,0.0,1
OP_0029,13.0,RRI_sports,43156.89,0.0,45156.89,0.0,1
OP_0022,2.0,RRI_sports,200000.0,0.0,5833852.829999999,4241790.220000001,1
OP_0028,8.0,CTG_multi,16413.0,0.0,52920.0,0.0,1
OP_0012,869.0,RRI_sports,49700.0,0.0,0.0,0.0,1
OP_0006,2392506.0,CTG_multi,11238106415.31,0.0,19097751803.94,14081739372.73,1
OP_0030,4.0,RRI_sports,10000.0,0.0,0.0,0.0,1
OP_0007,48990.0,RRI_roulette,231793981.0,307164.0,10371642870.0,9546896918.0,1
OP_0023,4978.0,RRI_sports,19091685.0,0.0,331856816.0,303593908.0,1
OP_0020,10117.0,RRI_other,14856710.0,0.0,115683740.0,87809800.0,1
OP_0001,104.0,RRI_sports,2577368.0,0.0,6738094.0,2391832.0,1
OP_0011,56801.0,RRI_other,489240397.92,0.0,1669327616.0199995,1574409817.0,1
OP_0009,95.0,RRI_sports,214500.0,0.0,0.0,0.0,1
OP_0024,3781.0,RRI_sports,25719671.94,0.0,63301800.46,51261441.74000001,1
OP_0002,8478.0,CTG_multi,22876212.0,0.0,53112804.0,38783442.82,0
OP_0013,1.0,CTG_eSports,2000.0,0.0,5622479.0,4450367.88,0
OP_0003,1253.0,RRI_sports,425055.0,12000.0,1587380.0,662488.5,0
OP_0003,1201.0,RRI_sports,424855.0,12000.0,1216980.0,662488.5,0
OP_0003,3.0,RRI_sports,4000.0,0.0,0.0,0.0,0
OP_0016,23372.0,RRI_sports,25277801.0,1161500.0,89029160.0,55910688.0,0
OP_0025,146.0,RRI_other,79200.0,0.0,1648792.0,1616524.0,0
OP_0015,1062.0,RRI_other,422152.0,0.0,2298406.0,1888246.0,0
OP_0004,617.0,CTG_multi,7648480.37,0.0,55544470.74,52634870.1,0
OP_0004,4.0,CTG_virtualSports,4000.0,0.0,55544470.74,52634870.1,0
OP_0005,5087.0,RRI_slot,7403208.44,0.0,21780582.950000003,16366046.03,0
OP_0005,4.0,RRI_sports,35000.0,0.0,0.0,0.0,0
OP_0029,1.0,CTG_multi,30000.0,0.0,273400.0,779841.34,0
OP_0022,1.0,RRI_sports,465.0,0.0,22609248.04,13831673.7,0
OP_0028,4.0,CTG_multi,8000.0,0.0,16000.0,3954.0,0
OP_0012,367.0,RRI_sports,22600.0,0.0,0.0,0.0,0
OP_0006,1109492.0,CTG_multi,5957644823.53,0.0,22853318164.020004,17689179428.94,0
OP_0030,3.0,RRI_sports,2000.0,0.0,0.0,0.0,0
OP_0007,40749.0,RRI_roulette,192015836.0,234661.0,4096770867.0,3793707280.0,0
OP_0023,3466.0,RRI_sports,18782673.0,0.0,298409430.0,264489312.0,0
OP_0020,8624.0,RRI_other,12528604.0,0.0,50287931.0,35214384.0,0
OP_0011,24141.0,RRI_other,246892257.76,0.0,530688067.53,514181616.7000001,0
OP_0009,1.0,RRI_sports,2000.0,0.0,0.0,0.0,0
OP_0024,2617.0,RRI_sports,11379874.32,0.0,36534115.68,26846444.36,0
OP_0002,10852.0,CTG_multi,35576517.0,0.0,76132546.0,39784465.12,0
OP_0013,1.0,CTG_multi,1500.0,0.0,9367199.159999998,5414239.0,0
OP_0003,2363.0,RRI_sports,1183285.0,2100.0,2622976.0,1584704.24,0
OP_0003,4.0,RRI_sports,11000.0,0.0,0.0,0.0,0
OP_0016,32791.0,RRI_sports,32227126.0,1631500.0,94314764.0,82799362.0,0
OP_0025,14.0,RRI_slot,7000.0,0.0,3297819.0,3117122.0,0
OP_0015,1321.0,RRI_other,695644.0,0.0,3044501.0,2571086.0,0
OP_0004,816.0,CTG_multi,9590701.32,0.0,57046244.64,54406461.239999995,0
OP_0004,14.0,CTG_virtualSports,75000.0,0.0,57046244.64,54406461.239999995,0
OP_0005,7590.0,RRI_slot,8215311.3,0.0,41562132.720000006,34377407.78,0
OP_0005,1.0,RRI_sports,1000.0,0.0,0.0,0.0,0
OP_0022,3.0,RRI_sports,350000.0,0.0,20895535.08,20496104.32,0
OP_0012,459.0,RRI_sports,29800.0,0.0,0.0,0.0,0
OP_0006,1379374.0,CTG_multi,6501335711.9,0.0,24264037692.799995,19661472979.34,0
OP_0030,10.0,RRI_sports,71000.0,0.0,0.0,0.0,0
OP_0007,43753.0,RRI_roulette,316908978.0,333927.0,4311177975.0,3967683927.0,0
OP_0023,2659.0,RRI_sports,34818212.0,0.0,353495180.0,321323992.0,0
OP_0020,3978.0,RRI_other,7141587.0,0.0,52074238.0,37891196.0,0
OP_0011,26028.0,RRI_other,303988023.78,0.0,695050972.2499998,695792535.07,0
OP_0009,39.0,RRI_sports,81000.0,0.0,0.0,0.0,0
OP_0024,2480.0,RRI_sports,10961945.48,0.0,36359298.38,31455897.74,0
OP_0002,11386.0,CTG_multi,37422021.0,0.0,93484124.0,53858835.48,0
OP_0013,2.0,CTG_multi,3500.0,0.0,18362023.2,9031017.8,0
OP_0003,2007.0,RRI_sports,1190715.0,0.0,3281490.0,1388645.38,0
OP_0003,20.0,RRI_sports,50000.0,0.0,0.0,0.0,0
OP_0016,35783.0,RRI_sports,35161687.0,1820500.0,99873788.0,79995924.0,0
OP_0025,240.0,RRI_other,75506.0,0.0,1246100.0,485586.0,0
OP_0015,1238.0,RRI_other,576480.0,0.0,4195864.0,3642510.0,0
OP_0004,814.0,CTG_multi,12647841.33,0.0,59112490.33,57350283.41,0
OP_0004,25.0,CTG_virtualSports,158000.0,0.0,59112490.33,57350283.41,0
OP_0005,6804.0,RRI_slot,8726394.31,0.0,46619582.42,38533374.779999994,0
OP_0022,1.0,RRI_sports,100000.0,0.0,34109461.08,28409434.139999997,0
OP_0028,2.0,CTG_multi,7000.0,0.0,7000.0,6864.0,0
OP_0012,400.0,RRI_sports,20500.0,0.0,0.0,0.0,0
OP_0006,1607246.0,CTG_multi,7227597316.18,0.0,26078546920.02,18811461130.620003,0
OP_0030,7.0,RRI_sports,10000.0,0.0,0.0,0.0,0
OP_0007,44077.0,RRI_roulette,261561531.0,262533.0,8651182380.0,8109120458.0,0
OP_0023,3265.0,RRI_sports,31091105.0,0.0,170796765.0,159171249.0,0
OP_0020,5362.0,RRI_other,9859203.0,0.0,91725322.0,63425566.0,0
OP_0011,36821.0,RRI_other,375673377.44,0.0,1650848084.96,1497064854.7200005,0
OP_0009,52.0,RRI_sports,183000.0,0.0,0.0,0.0,0
OP_0024,2438.0,RRI_sports,11119140.44,0.0,19900094.02,15256043.22,0
OP_0002,9383.0,CTG_multi,22152383.0,0.0,48963390.0,25391246.72,0
OP_0010,3157.0,CTG_multi,15337360.83,45000.0,29764316.53,17875854.66,0
OP_0013,2.0,RRI_sports,15000.0,0.0,9767712.08,10181936.76,0
OP_0003,1346.0,RRI_sports,1328772.0,0.0,2742918.0,2184293.14,0
OP_0003,10.0,RRI_sports,32000.0,0.0,0.0,0.0,0
OP_0016,29589.0,RRI_sports,29219670.0,1408000.0,94373634.0,73252466.0,0
OP_0025,271.0,RRI_slot,54317.0,0.0,4004544.0,2349624.0,0
OP_0025,186.0,RRI_slot,135000.0,0.0,4004544.0,2349624.0,0
OP_0015,1045.0,RRI_other,417879.0,0.0,4132312.0,3509116.0,0
OP_0004,661.0,CTG_multi,9410461.26,0.0,41583991.53,44757759.64,0
OP_0004,10.0,CTG_virtualSports,14000.0,0.0,41583991.53,44757759.64,0
OP_0005,6958.0,RRI_slot,8379447.71,0.0,44111554.54,37942514.13999999,0
OP_0022,2.0,RRI_sports,250000.0,0.0,17927759.42,18844192.380000003,0
OP_0028,4.0,CTG_multi,12256.0,0.0,13156.0,10336.0,0
OP_0012,475.0,RRI_sports,24000.0,0.0,0.0,0.0,0
OP_0006,1206397.0,CTG_multi,5028445156.47,0.0,24025241269.58001,17170067536.62,0
OP_0030,5.0,RRI_sports,6000.0,0.0,0.0,0.0,0
OP_0007,46027.0,RRI_roulette,258293526.0,284284.0,8657961468.0,7869412254.0,0
OP_0023,2852.0,RRI_sports,16542856.0,0.0,173147567.0,157616738.0,0
OP_0020,5059.0,RRI_other,8166494.0,0.0,111811314.0,81094072.0,0
OP_0011,35421.0,RRI_other,308400924.79,0.0,1622901119.74,1644577213.2399998,0
OP_0009,41.0,RRI_sports,51500.0,0.0,0.0,0.0,0
OP_0024,2278.0,RRI_sports,11340792.14,0.0,16253114.48,15114562.77,0
OP_0002,11230.0,CTG_multi,27219093.0,0.0,64954146.0,63400414.94,0
OP_0010,547.0,CTG_virtualSports,9614180.4,0.0,92032682.72,62927111.26,0
OP_0013,10.0,RRI_sports,86500.0,0.0,19654709.52,19561567.24,0
OP_0003,1259.0,RRI_sports,1265959.0,8000.0,3291203.0,1303421.27,0
OP_0003,8.0,RRI_sports,8000.0,0.0,0.0,0.0,0
OP_0016,25574.0,RRI_sports,25109692.0,1381500.0,86843460.0,65640652.0,0
OP_0025,140.0,RRI_other,135048.0,0.0,4006362.0,2513662.0,0
OP_0015,1220.0,RRI_other,695087.0,0.0,6061430.0,4853666.0,0
OP_0004,759.0,CTG_multi,10246862.35,0.0,150424016.8,148280049.96,0
OP_0004,1.0,CTG_virtualSports,1000.0,0.0,150424016.8,148280049.96,0
OP_0005,4124.0,RRI_slot,6286305.43,0.0,44422179.260000005,36183914.82,0
OP_0022,2.0,RRI_sports,9000.0,0.0,25349757.36,20984818.54,0
OP_0028,5.0,CTG_multi,9172.0,0.0,36344.0,25470.0,0
OP_0012,362.0,RRI_sports,18500.0,0.0,0.0,0.0,0
OP_0006,1200952.0,CTG_multi,6021359550.38,0.0,27313767960.56,27852354230.0,0
OP_0030,8.0,RRI_sports,64000.0,0.0,0.0,0.0,0
OP_0007,49479.0,RRI_roulette,276121587.0,350427.0,10596927242.0,10240985286.0,0
OP_0023,3607.0,RRI_sports,19034889.0,0.0,341068340.0,305772076.0,0
OP_0020,4587.0,RRI_other,10255132.0,0.0,102841724.0,79132152.0,0
OP_0011,31158.0,RRI_other,280323132.79,0.0,1429840788.0199995,1295307922.22,0
OP_0024,2596.0,RRI_sports,14576264.3,0.0,45790983.82000001,38619000.66,0
OP_0002,17085.0,CTG_multi,54096188.0,0.0,113875478.0,41536420.14,1
OP_0013,5.0,RRI_sports,49500.0,0.0,21344542.48,17303141.08,1
OP_0003,3756.0,RRI_sports,4035555.0,8600.0,4750255.0,2081483.48,1
OP_0003,21.0,RRI_sports,38000.0,0.0,0.0,0.0,1
OP_0016,61253.0,RRI_sports,62999922.0,3058500.0,157421824.0,74270750.0,1
OP_0025,151.0,RRI_other,143445.0,0.0,2176960.0,1616876.0,1
OP_0015,1990.0,RRI_other,1070076.0,0.0,4382816.0,3567216.0,1
OP_0004,1337.0,CTG_multi,18060307.96,0.0,121039843.92,107382072.6,1
OP_0004,25.0,CTG_virtualSports,43500.0,0.0,121039843.92,107382072.6,1
OP_0005,6122.0,RRI_slot,14564039.35,0.0,65239638.08,60195486.059999995,1
OP_0022,4.0,RRI_sports,231458.0,0.0,31265106.019999996,20160003.86,1
OP_0028,9.0,CTG_multi,22527.0,0.0,77268.0,68874.0,1
OP_0012,796.0,RRI_sports,42000.0,0.0,0.0,0.0,1
OP_0006,3050495.0,CTG_multi,13281827332.62,0.0,42756302590.66,31357190671.76,1
OP_0030,14.0,RRI_sports,41000.0,0.0,0.0,0.0,1
OP_0007,50488.0,RRI_roulette,258635033.0,391574.0,10157770108.0,9297361408.0,1
OP_0023,728.0,RRI_sports,1550452.0,0.0,365432824.0,322083340.0,1
OP_0020,4878.0,RRI_other,8300502.0,0.0,102852040.0,76638702.0,1
OP_0011,67365.0,RRI_other,589079540.02,0.0,1967800374.3199997,1799327697.2,1
OP_0009,78.0,RRI_sports,326500.0,0.0,0.0,0.0,1
OP_0024,4286.0,RRI_sports,21039875.23,0.0,57321671.8,41572412.0,1
OP_0002,12933.0,CTG_multi,29982574.0,0.0,30982640.0,31951024.77,1
OP_0013,2.0,RRI_sports,45000.0,0.0,6460505.3,11038919.46,1
OP_0003,2010.0,RRI_sports,2903960.0,14460.0,6038768.0,4518858.72,1
OP_0003,13.0,RRI_sports,29000.0,0.0,0.0,0.0,1
OP_0016,45602.0,RRI_sports,46841756.0,2584000.0,61923132.0,62868670.0,1
OP_0025,118.0,RRI_other,81275.0,0.0,2147372.0,2004216.0,1
OP_0015,1489.0,RRI_other,791159.0,0.0,6107470.0,5049590.0,1
OP_0004,1003.0,CTG_multi,16028378.21,0.0,62638448.42,56680642.44,1
OP_0004,2.0,CTG_virtualSports,2000.0,0.0,62638448.42,56680642.44,1
OP_0005,6117.0,RRI_slot,9592423.74,0.0,24991845.160000004,21460782.58,1
OP_0022,2.0,RRI_sports,10000.0,0.0,11469697.37,8138838.63,1
OP_0028,5.0,CTG_multi,12500.0,0.0,25000.0,0.0,1
OP_0012,660.0,RRI_sports,33700.0,0.0,0.0,0.0,1
OP_0006,2048857.0,CTG_multi,8985112523.51,0.0,16459711381.87,14966089245.469995,1
OP_0030,4.0,RRI_sports,9000.0,0.0,0.0,0.0,1
OP_0007,49820.0,RRI_roulette,221372161.0,294501.0,9957623038.0,9617159950.0,1
OP_0023,6185.0,RRI_sports,30351748.0,0.0,434070422.0,399429606.0,1
OP_0020,10368.0,RRI_other,20917036.0,0.0,122773152.0,87099842.0,1
OP_0011,47336.0,RRI_other,395708262.06,0.0,1399147962.6599998,1421340036.079999,1
OP_0009,66.0,RRI_sports,174500.0,0.0,0.0,0.0,1
OP_0024,3560.0,RRI_sports,18939319.14,0.0,44932534.72,33676410.46,1
OP_0002,7991.0,CTG_multi,18452592.0,0.0,21312699.0,13515533.83,0
OP_0010,301.0,CTG_virtualSports,860479.84,0.0,39250454.44,16563351.08,0
OP_0013,2.0,RRI_sports,6000.0,0.0,7763811.22,6147594.58,0
OP_0003,949.0,RRI_sports,554924.0,0.0,1476646.0,1353657.1,0
OP_0003,6.0,RRI_sports,11000.0,0.0,0.0,0.0,0
OP_0016,22820.0,RRI_sports,21134775.0,1264000.0,38922196.0,30375716.0,0
OP_0025,54.0,RRI_other,99836.0,0.0,544065.0,424343.0,0
OP_0015,1181.0,RRI_other,526307.0,0.0,2524723.0,1869499.0,0
OP_0004,610.0,CTG_multi,14468537.53,0.0,64425395.06,64219714.28,0
OP_0004,5.0,CTG_virtualSports,5000.0,0.0,64425395.06,64219714.28,0
OP_0005,4992.0,RRI_slot,8781646.37,0.0,22868041.69,19007421.71,0
OP_0022,1.0,RRI_sports,1500.0,0.0,3313029.36,2769458.46,0
OP_0028,4.0,CTG_multi,3400.0,0.0,8800.0,0.0,0
OP_0012,378.0,RRI_sports,19600.0,0.0,0.0,0.0,0
OP_0006,946787.0,CTG_multi,3937796181.8,0.0,9861842405.79,9214972109.57,0
OP_0030,4.0,RRI_sports,3000.0,0.0,0.0,0.0,0
OP_0007,44451.0,RRI_roulette,228167095.0,271129.0,4649818475.0,4385416728.0,0
OP_0023,460.0,RRI_sports,776712.0,0.0,325717806.0,297101486.0,0
OP_0020,8075.0,RRI_other,18413962.0,0.0,116678364.0,86819534.0,0
OP_0011,25504.0,RRI_other,254999914.27,0.0,1292988612.62,1196980329.66,0
OP_0009,57.0,RRI_sports,90000.0,0.0,0.0,0.0,0
OP_0024,2084.0,RRI_sports,8207282.91,0.0,24027617.040000003,23556616.8,0
OP_0002,11874.0,CTG_multi,31341570.0,0.0,32543516.0,18712961.18,0
OP_0010,2785.0,CTG_multi,18266254.24,840000.0,54073653.82,27150530.32,0
OP_0013,2.0,CTG_multi,2500.0,0.0,10662285.96,6506591.26,0
OP_0003,3201.0,RRI_sports,4847422.0,9300.0,9836072.0,21235766.88,0
OP_0003,8.0,RRI_sports,18000.0,0.0,0.0,0.0,0
OP_0016,40763.0,RRI_sports,42823515.0,2349500.0,56100007.0,27168148.0,0
OP_0025,109.0,RRI_other,80400.0,0.0,1160836.0,611364.0,0
OP_0015,1794.0,RRI_other,737137.0,0.0,5248414.0,3737830.0,0
OP_0004,908.0,CTG_multi,13990638.29,0.0,98322876.58,96219670.72,0
OP_0004,9.0,CTG_virtualSports,9000.0,0.0,98322876.58,96219670.72,0
OP_0005,7156.0,RRI_slot,8926607.18,0.0,21039663.66,18284422.84,0
OP_0022,5.0,RRI_sports,327000.0,0.0,11629497.02,7413467.300000001,0
OP_0028,2.0,CTG_multi,2469.0,0.0,14938.0,0.0,0
OP_0012,527.0,RRI_sports,23500.0,0.0,0.0,0.0,0
OP_0006,1682317.0,CTG_multi,7807723265.13,0.0,15380184725.340002,12556187318.14,0
OP_0030,5.0,RRI_sports,5000.0,0.0,0.0,0.0,0
OP_0007,49326.0,RRI_roulette,245534485.0,291620.0,9325243632.0,8442079882.0,0
OP_0023,3400.0,RRI_sports,16900395.0,0.0,453512566.0,416672626.0,0
OP_0020,3569.0,RRI_other,7189358.0,0.0,113592958.0,83177542.0,0
OP_0011,25843.0,RRI_other,198726325.19,0.0,1615829218.2799995,1919459078.94,0
OP_0009,1.0,RRI_sports,1000.0,0.0,0.0,0.0,0
OP_0024,2785.0,RRI_sports,15240651.18,0.0,39381193.28,24336178.72,0
OP_0002,10103.0,CTG_multi,30697856.0,0.0,65472524.0,38639711.3,0
OP_0010,561.0,CTG_virtualSports,981292.62,0.0,525092134.5800001,351596104.6000001,0
OP_0010,304.0,CTG_virtualSports,854376.06,0.0,525092134.5800001,351596104.6000001,0
OP_0013,1.0,CTG_eSports,500.0,0.0,16428186.28,11159909.439999998,0
OP_0003,2110.0,RRI_sports,892465.0,11000.0,934901.0,300667.95,0
OP_0003,20.0,RRI_sports,26000.0,0.0,0.0,0.0,0
OP_0016,44568.0,RRI_sports,44949761.0,2629500.0,117874694.0,83747732.0,0
OP_0025,95.0,RRI_other,89344.0,0.0,8135788.0,7726546.0,0
OP_0015,1502.0,RRI_other,690086.0,0.0,6381278.0,5193610.0,0
OP_0004,880.0,CTG_multi,11129830.11,0.0,86217176.22,77137507.86,0
OP_0004,2.0,CTG_virtualSports,2000.0,0.0,86217176.22,77137507.86,0
OP_0005,6659.0,RRI_slot,11230566.75,0.0,51012995.96000001,38968443.599400006,0
OP_0022,1.0,RRI_sports,5000.0,0.0,21229785.16,13464383.64,0
OP_0028,3.0,CTG_multi,3300.0,0.0,166600.0,0.0,0
OP_0012,512.0,RRI_sports,28800.0,0.0,0.0,0.0,0
OP_0006,1884539.0,CTG_multi,9025410988.3,0.0,33710903031.400005,25990742928.12,0
OP_0030,12.0,RRI_sports,68000.0,0.0,0.0,0.0,0
OP_0007,54156.0,RRI_roulette,283879638.0,296188.0,9670226378.0,9010072838.0,0
OP_0023,5625.0,RRI_sports,23445969.0,0.0,243369914.0,219632350.0,0
OP_0020,6820.0,RRI_other,13302662.0,0.0,128431070.0,95839996.0,0
OP_0011,44519.0,RRI_other,414494112.98,0.0,1927304097.4,1962925447.88,0
OP_0009,60.0,RRI_sports,181500.0,0.0,0.0,0.0,0
OP_0002,10913.0,CTG_multi,25607452.0,0.0,57660414.0,32470474.5,0
OP_0010,480.0,CTG_virtualSports,1721476.86,0.0,20576256.15,10541798.15,0
OP_0013,2.0,CTG_eSports,1400.0,0.0,19941845.44,22125986.479999997,0
OP_0003,2785.0,RRI_sports,2850789.0,102600.0,5844178.0,8864582.04,0
OP_0003,10.0,RRI_sports,8000.0,0.0,0.0,0.0,0
OP_0016,31729.0,RRI_sports,32085255.0,1787500.0,94534254.0,60121674.0,0
OP_0025,97.0,RRI_other,130305.0,0.0,6395086.0,4736968.0,0
OP_0015,1536.0,RRI_other,733315.0,0.0,6877220.0,5333792.0,0
OP_0004,944.0,CTG_multi,11276090.49,0.0,26858999.49,23057039.16,0
OP_0004,49.0,CTG_virtualSports,50000.0,0.0,26858999.49,23057039.16,0
OP_0005,5249.0,RRI_slot,6828668.0,0.0,41292483.88,32941626.74,0
OP_0022,2.0,RRI_sports,300000.0,0.0,13215423.06,8103866.72,0
OP_0028,3.0,CTG_multi,16500.0,0.0,17500.0,1010.0,0
OP_0012,630.0,RRI_sports,29900.0,0.0,0.0,0.0,0
OP_0006,1822594.0,CTG_multi,8624135780.19,0.0,31159459223.160007,26314737964.38,0
OP_0030,4.0,RRI_sports,7000.0,0.0,0.0,0.0,0
OP_0007,59132.0,RRI_roulette,343368387.0,264350.0,10204298384.0,9678770610.0,0
OP_0023,545.0,RRI_sports,1067466.0,0.0,171630166.0,160086987.0,0
OP_0020,6378.0,RRI_other,12894404.0,0.0,125317822.0,92735634.0,0
OP_0011,40363.0,RRI_other,326289413.82,0.0,1601122042.14,1586024192.26,0
OP_0009,570.0,RRI_sports,1045000.0,0.0,0.0,0.0,0
OP_0024,2804.0,RRI_sports,11255410.9,0.0,15454570.04,10140567.03,0
OP_0002,10598.0,CTG_multi,27154331.0,0.0,64733368.0,44856604.84,0
OP_0013,14.0,RRI_sports,328900.0,0.0,17408250.2,16105166.880000005,0
OP_0003,1240.0,RRI_sports,2149435.0,1100.0,4661300.0,6464472.68,0
OP_0003,22.0,RRI_sports,17000.0,0.0,0.0,0.0,0
OP_0016,27109.0,RRI_sports,24739681.0,1850000.0,82679266.0,62205522.0,0
OP_0025,3.0,RRI_slot,1500.0,0.0,3437790.0,2774674.0,0
OP_0015,1414.0,RRI_other,828339.0,0.0,6690200.0,5176510.0,0
OP_0004,894.0,CTG_multi,14282696.0,0.0,49254848.0,47474734.56999999,0
OP_0004,61.0,CTG_virtualSports,127000.0,0.0,49254848.0,47474734.56999999,0
OP_0005,5673.0,RRI_slot,5250798.9,0.0,36439393.940000005,35425804.059999995,0
OP_0022,870.0,CTG_multi,3129769.19,0.0,19987908.54,6716796.96,0
OP_0028,2.0,CTG_multi,3500.0,0.0,4500.0,14469.0,0
OP_0012,379.0,RRI_sports,16300.0,0.0,0.0,0.0,0
OP_0006,1516659.0,CTG_multi,6263483434.24,0.0,26855777824.66,18949394086.780003,0
OP_0030,4.0,RRI_sports,148000.0,0.0,0.0,0.0,0
OP_0007,59554.0,RRI_roulette,297805274.0,572049.0,10090286566.0,9460182584.0,0
OP_0023,3260.0,RRI_sports,16238300.0,0.0,188650202.0,174231153.0,0
OP_0020,6021.0,RRI_other,10190353.0,0.0,122202750.0,87542558.0,0
OP_0011,45740.0,RRI_other,388322881.32,0.0,1698387424.88,1567902507.6799998,0
OP_0009,534.0,RRI_sports,863000.0,0.0,0.0,0.0,0
OP_0024,2754.0,RRI_sports,14576863.41,0.0,21216748.11,14092115.12,0
